state,district,district_id,year_month,respiratory_cases,cardiovascular_cases,diarrhoea_cases,total_opd_visits,month
Karnataka,Gadag,275.0,2016-01,0.4,,,,1
Karnataka,Hassan,276.0,2016-01,9.7,,,,1
Karnataka,Haveri,277.0,2016-01,1.9,,,,1
Karnataka,Kalaburagi,278.0,2016-01,1.9,,,,1
Karnataka,Kodagu,279.0,2016-01,2.1,,,,1
Karnataka,Kolar,280.0,2016-01,5.7,,,,1
Karnataka,Koppal,281.0,2016-01,10.7,,,,1
Karnataka,Mandya,282.0,2016-01,4.9,,,,1
Karnataka,Mysuru,283.0,2016-01,10.6,,,,1
Karnataka,Raichur,284.0,2016-01,6.0,,,,1
Karnataka,Ramanagara,285.0,2016-01,5.5,,,,1
Karnataka,Shivamogga,286.0,2016-01,4.0,,,,1
Karnataka,Tumakuru,287.0,2016-01,8.8,,,,1
Karnataka,Udupi,288.0,2016-01,4.3,,,,1
Karnataka,Uttara Kannada,290.0,2016-01,5.9,,,,1
Karnataka,Vijayapura,291.0,2016-01,4.8,,,,1
Karnataka,Yadgir,292.0,2016-01,9.5,,,,1
Kerala,Alappuzha,293.0,2016-01,0.0,,,,1
Kerala,Ernakulam,294.0,2016-01,0.0,,,,1
Kerala,Idukki,295.0,2016-01,0.0,,,,1
Kerala,Kannur,296.0,2016-01,0.0,,,,1
Kerala,Kasaragod,297.0,2016-01,16.7,,,,1
Kerala,Kollam,298.0,2016-01,15.4,,,,1
Kerala,Kottayam,299.0,2016-01,6.45,,,,1
Kerala,Kozhikode,300.0,2016-01,25.0,,,,1
Kerala,Malappuram,301.0,2016-01,0.0,,,,1
Kerala,Palakkad,302.0,2016-01,0.0,,,,1
Kerala,Pathanamthitta,303.0,2016-01,0.0,,,,1
Kerala,Thiruvananthapuram,304.0,2016-01,33.3,,,,1
Kerala,Thrissur,305.0,2016-01,0.0,,,,1
Kerala,Wayanad,306.0,2016-01,0.0,,,,1
Ladakh,Kargil,307.0,2016-01,0.0,,,,1
Ladakh,Leh Ladakh,308.0,2016-01,0.0,,,,1
Lakshadweep,Lakshadweep District,309.0,2016-01,0.0,,,,1
Madhya Pradesh,Alirajpur,311.0,2016-01,15.2,,,,1
Madhya Pradesh,Anuppur,312.0,2016-01,3.8,,,,1
Madhya Pradesh,Ashoknagar,313.0,2016-01,16.3,,,,1
Madhya Pradesh,Balaghat,314.0,2016-01,5.3,,,,1
Madhya Pradesh,Barwani,315.0,2016-01,7.2,,,,1
Madhya Pradesh,Betul,316.0,2016-01,2.4,,,,1
Madhya Pradesh,Bhind,317.0,2016-01,3.1,,,,1
Madhya Pradesh,Bhopal,318.0,2016-01,4.8,,,,1
Madhya Pradesh,Burhanpur,319.0,2016-01,3.1,,,,1
Madhya Pradesh,Chhatarpur,320.0,2016-01,5.0,,,,1
Madhya Pradesh,Chhindwara,321.0,2016-01,8.0,,,,1
Madhya Pradesh,Damoh,322.0,2016-01,0.8,,,,1
Madhya Pradesh,Datia,323.0,2016-01,1.1,,,,1
Madhya Pradesh,Dewas,324.0,2016-01,6.9,,,,1
Madhya Pradesh,Dhar,325.0,2016-01,9.7,,,,1
Madhya Pradesh,Dindori,326.0,2016-01,11.6,,,,1
Madhya Pradesh,Guna,328.0,2016-01,1.4,,,,1
Madhya Pradesh,Gwalior,329.0,2016-01,1.1,,,,1
Madhya Pradesh,Harda,330.0,2016-01,10.4,,,,1
Madhya Pradesh,Indore,332.0,2016-01,1.3,,,,1
Madhya Pradesh,Jabalpur,333.0,2016-01,1.8,,,,1
Madhya Pradesh,Jhabua,334.0,2016-01,8.3,,,,1
Madhya Pradesh,Katni,335.0,2016-01,11.9,,,,1
Madhya Pradesh,Mandla,337.0,2016-01,17.6,,,,1
Madhya Pradesh,Mandsaur,338.0,2016-01,5.7,,,,1
Madhya Pradesh,Morena,339.0,2016-01,1.2,,,,1
Madhya Pradesh,Neemuch,341.0,2016-01,5.3,,,,1
Madhya Pradesh,Panna,343.0,2016-01,4.5,,,,1
Madhya Pradesh,Raisen,344.0,2016-01,4.0,,,,1
Madhya Pradesh,Rajgarh,345.0,2016-01,8.4,,,,1
Madhya Pradesh,Ratlam,346.0,2016-01,3.1,,,,1
Madhya Pradesh,Rewa,347.0,2016-01,2.1,,,,1
Madhya Pradesh,Sagar,348.0,2016-01,6.9,,,,1
Madhya Pradesh,Satna,349.0,2016-01,3.6,,,,1
Madhya Pradesh,Sehore,350.0,2016-01,5.0,,,,1
Madhya Pradesh,Seoni,351.0,2016-01,7.8,,,,1
Madhya Pradesh,Shahdol,352.0,2016-01,5.2,,,,1
Madhya Pradesh,Shajapur,353.0,2016-01,8.0,,,,1
Madhya Pradesh,Sheopur,354.0,2016-01,10.6,,,,1
Madhya Pradesh,Shivpuri,355.0,2016-01,5.7,,,,1
Madhya Pradesh,Sidhi,356.0,2016-01,2.2,,,,1
Madhya Pradesh,Singrauli,357.0,2016-01,0.0,,,,1
Madhya Pradesh,Tikamgarh,358.0,2016-01,7.9,,,,1
Madhya Pradesh,Ujjain,359.0,2016-01,3.8,,,,1
Madhya Pradesh,Umaria,360.0,2016-01,11.4,,,,1
Madhya Pradesh,Vidisha,362.0,2016-01,6.0,,,,1
Maharashtra,Ahmednagar,363.0,2016-01,3.2,,,,1
Maharashtra,Akola,364.0,2016-01,1.4,,,,1
Maharashtra,Amravati,365.0,2016-01,9.3,,,,1
Maharashtra,Beed,367.0,2016-01,3.9,,,,1
Maharashtra,Bhandara,368.0,2016-01,4.9,,,,1
Maharashtra,Buldhana,369.0,2016-01,2.4,,,,1
Maharashtra,Chandrapur,370.0,2016-01,3.9,,,,1
Maharashtra,Dhule,371.0,2016-01,7.9,,,,1
Maharashtra,Gadchiroli,372.0,2016-01,6.1,,,,1
Maharashtra,Gondia,373.0,2016-01,2.6,,,,1
Maharashtra,Hingoli,374.0,2016-01,0.0,,,,1
Maharashtra,Jalgaon,375.0,2016-01,1.8,,,,1
Maharashtra,Jalna,376.0,2016-01,1.5,,,,1
Maharashtra,Kolhapur,377.0,2016-01,1.0,,,,1
Maharashtra,Latur,378.0,2016-01,2.7,,,,1
Maharashtra,Mumbai,379.0,2016-01,8.8,,,,1
Maharashtra,Nanded,380.0,2016-01,3.8,,,,1
Maharashtra,Nandurbar,381.0,2016-01,8.0,,,,1
Maharashtra,Nashik,382.0,2016-01,8.1,,,,1
Maharashtra,Palghar,384.0,2016-01,9.2,,,,1
Maharashtra,Parbhani,385.0,2016-01,0.0,,,,1
Maharashtra,Pune,386.0,2016-01,5.9,,,,1
Maharashtra,Raigad,387.0,2016-01,3.5,,,,1
Maharashtra,Ratnagiri,388.0,2016-01,3.1,,,,1
Maharashtra,Sangli,389.0,2016-01,4.1,,,,1
Maharashtra,Satara,390.0,2016-01,3.1,,,,1
Maharashtra,Sindhudurg,391.0,2016-01,0.0,,,,1
Maharashtra,Solapur,392.0,2016-01,1.1,,,,1
Maharashtra,Thane,393.0,2016-01,5.0,,,,1
Maharashtra,Washim,394.0,2016-01,2.2,,,,1
Maharashtra,Yavatmal,395.0,2016-01,4.7,,,,1
Manipur,Bishnupur,396.0,2016-01,0.0,,,,1
Manipur,Chandel,397.0,2016-01,0.0,,,,1
Manipur,Churachandpur,398.0,2016-01,8.7,,,,1
Manipur,Imphal East,399.0,2016-01,50.0,,,,1
Manipur,Imphal West,400.0,2016-01,0.0,,,,1
Manipur,Tamenglong,407.0,2016-01,33.3,,,,1
Manipur,Thoubal,409.0,2016-01,0.0,,,,1
Manipur,Ukhrul,410.0,2016-01,0.0,,,,1
Meghalaya,East Garo Hills,412.0,2016-01,19.0,,,,1
Meghalaya,East Jaintia Hills,413.0,2016-01,13.0,,,,1
Meghalaya,East Khasi Hills,414.0,2016-01,18.6,,,,1
Meghalaya,North Garo Hills,415.0,2016-01,45.0,,,,1
Meghalaya,Ri Bhoi,416.0,2016-01,13.7,,,,1
Meghalaya,South Garo Hills,417.0,2016-01,27.1,,,,1
Meghalaya,South West Garo Hills,418.0,2016-01,69.2,,,,1
Meghalaya,South West Khasi Hills,419.0,2016-01,2.7,,,,1
Meghalaya,West Garo Hills,421.0,2016-01,39.6,,,,1
Meghalaya,West Jaintia Hills,422.0,2016-01,18.0,,,,1
Meghalaya,West Khasi Hills,423.0,2016-01,17.8,,,,1
Mizoram,Aizawl,424.0,2016-01,9.9,,,,1
Mizoram,Champhai,425.0,2016-01,21.4,,,,1
Mizoram,Kolasib,428.0,2016-01,37.5,,,,1
Mizoram,Lawngtlai,429.0,2016-01,31.7,,,,1
Mizoram,Lunglei,430.0,2016-01,22.7,,,,1
Mizoram,Mamit,431.0,2016-01,19.0,,,,1
Mizoram,Serchhip,434.0,2016-01,9.1,,,,1
Nagaland,Dimapur,436.0,2016-01,15.1,,,,1
Nagaland,Kiphire,437.0,2016-01,0.0,,,,1
Nagaland,Kohima,438.0,2016-01,0.0,,,,1
Nagaland,Longleng,439.0,2016-01,0.0,,,,1
Nagaland,Mokokchung,440.0,2016-01,11.1,,,,1
Nagaland,Mon,441.0,2016-01,18.2,,,,1
Nagaland,Peren,443.0,2016-01,4.0,,,,1
Nagaland,Phek,444.0,2016-01,2.0,,,,1
Nagaland,Tuensang,445.0,2016-01,25.0,,,,1
Nagaland,Wokha,447.0,2016-01,28.0,,,,1
Nagaland,Zunheboto,448.0,2016-01,62.0,,,,1
Odisha,Anugul,449.0,2016-01,5.9,,,,1
Odisha,Balangir,450.0,2016-01,4.9,,,,1
Odisha,Baleshwar,451.0,2016-01,5.2,,,,1
Odisha,Bargarh,452.0,2016-01,3.8,,,,1
Odisha,Bhadrak,453.0,2016-01,6.1,,,,1
Odisha,Boudh,454.0,2016-01,5.4,,,,1
Odisha,Cuttack,455.0,2016-01,2.8,,,,1
Odisha,Deogarh,456.0,2016-01,4.6,,,,1
Odisha,Dhenkanal,457.0,2016-01,5.3,,,,1
Odisha,Gajapati,458.0,2016-01,13.4,,,,1
Odisha,Ganjam,459.0,2016-01,3.3,,,,1
Odisha,Jagatsinghapur,460.0,2016-01,6.8,,,,1
Odisha,Jajapur,461.0,2016-01,7.8,,,,1
Odisha,Jharsuguda,462.0,2016-01,3.7,,,,1
Odisha,Kalahandi,463.0,2016-01,9.2,,,,1
Odisha,Kandhamal,464.0,2016-01,8.9,,,,1
Odisha,Kendrapara,465.0,2016-01,1.3,,,,1
Odisha,Kendujhar,466.0,2016-01,7.5,,,,1
Odisha,Khordha,467.0,2016-01,3.9,,,,1
Odisha,Koraput,468.0,2016-01,8.9,,,,1
Odisha,Malkangiri,469.0,2016-01,16.5,,,,1
Odisha,Mayurbhanj,470.0,2016-01,5.6,,,,1
Odisha,Nabarangpur,471.0,2016-01,7.4,,,,1
Odisha,Nayagarh,472.0,2016-01,5.2,,,,1
Odisha,Nuapada,473.0,2016-01,3.1,,,,1
Odisha,Puri,474.0,2016-01,2.6,,,,1
Odisha,Rayagada,475.0,2016-01,7.1,,,,1
Odisha,Sambalpur,476.0,2016-01,1.5,,,,1
Odisha,Sonepur,477.0,2016-01,4.7,,,,1
Odisha,Sundargarh,478.0,2016-01,6.1,,,,1
Puducherry,Karaikal,480.0,2016-01,0.0,,,,1
Puducherry,Mahe,481.0,2016-01,6.5,,,,1
Puducherry,Pondicherry,482.0,2016-01,1.3,,,,1
Puducherry,Yanam,483.0,2016-01,0.0,,,,1
Punjab,Amritsar,484.0,2016-01,6.0,,,,1
Punjab,Barnala,485.0,2016-01,5.9,,,,1
Punjab,Bathinda,486.0,2016-01,10.5,,,,1
Punjab,Faridkot,487.0,2016-01,2.9,,,,1
Punjab,Fatehgarh Sahib,488.0,2016-01,2.3,,,,1
Punjab,Fazilka,489.0,2016-01,12.9,,,,1
Punjab,Ferozepur,490.0,2016-01,6.5,,,,1
Punjab,Gurdaspur,491.0,2016-01,8.9,,,,1
Punjab,Hoshiarpur,492.0,2016-01,1.6,,,,1
Punjab,Jalandhar,493.0,2016-01,4.8,,,,1
Punjab,Kapurthala,494.0,2016-01,4.4,,,,1
Punjab,Ludhiana,495.0,2016-01,10.2,,,,1
Punjab,Mansa,497.0,2016-01,5.3,,,,1
Punjab,Moga,498.0,2016-01,11.5,,,,1
Punjab,Pathankot,499.0,2016-01,9.1,,,,1
Punjab,Patiala,500.0,2016-01,5.9,,,,1
Punjab,Rupnagar,501.0,2016-01,6.3,,,,1
Punjab,S.A.S Nagar,502.0,2016-01,5.2,,,,1
Punjab,Sangrur,503.0,2016-01,0.0,,,,1
Punjab,Shahid Bhagat Singh Nagar,504.0,2016-01,0.0,,,,1
Punjab,Sri Muktsar Sahib,505.0,2016-01,7.7,,,,1
Punjab,Tarn Taran,506.0,2016-01,2.9,,,,1
Rajasthan,Ajmer,508.0,2016-01,9.8,,,,1
Rajasthan,Alwar,509.0,2016-01,8.6,,,,1
Rajasthan,Banswara,510.0,2016-01,6.6,,,,1
Rajasthan,Baran,511.0,2016-01,12.1,,,,1
Rajasthan,Barmer,512.0,2016-01,5.3,,,,1
Rajasthan,Bharatpur,513.0,2016-01,4.6,,,,1
Rajasthan,Bhilwara,514.0,2016-01,6.5,,,,1
Rajasthan,Bikaner,515.0,2016-01,7.4,,,,1
Rajasthan,Bundi,516.0,2016-01,6.9,,,,1
Rajasthan,Chittorgarh,517.0,2016-01,8.6,,,,1
Rajasthan,Churu,518.0,2016-01,12.5,,,,1
Rajasthan,Dausa,519.0,2016-01,10.9,,,,1
Rajasthan,Dholpur,520.0,2016-01,6.1,,,,1
Rajasthan,Dungarpur,521.0,2016-01,7.6,,,,1
Rajasthan,Ganganagar,522.0,2016-01,7.5,,,,1
Rajasthan,Hanumangarh,523.0,2016-01,8.4,,,,1
Rajasthan,Jaipur,524.0,2016-01,5.7,,,,1
Rajasthan,Jaisalmer,525.0,2016-01,7.0,,,,1
Rajasthan,Jhalawar,526.0,2016-01,7.2,,,,1
Rajasthan,Jhunjhunu,527.0,2016-01,13.3,,,,1
Rajasthan,Jodhpur,528.0,2016-01,5.0,,,,1
Rajasthan,Karauli,529.0,2016-01,8.2,,,,1
Rajasthan,Kota,530.0,2016-01,14.3,,,,1
Rajasthan,Nagaur,531.0,2016-01,9.6,,,,1
Rajasthan,Pali,532.0,2016-01,8.9,,,,1
Rajasthan,Pratapgarh,687.0,2016-01,8.2,,,,1
Rajasthan,Rajsamand,534.0,2016-01,10.6,,,,1
Rajasthan,Sawai Madhopur,535.0,2016-01,6.6,,,,1
Rajasthan,Sikar,536.0,2016-01,10.1,,,,1
Rajasthan,Tonk,537.0,2016-01,6.0,,,,1
Rajasthan,Udaipur,538.0,2016-01,7.9,,,,1
Tamil Nadu,Ariyalur,545.0,2016-01,4.2,,,,1
Tamil Nadu,Chennai,547.0,2016-01,2.3,,,,1
Tamil Nadu,Coimbatore,548.0,2016-01,2.1,,,,1
Tamil Nadu,Cuddalore,549.0,2016-01,0.0,,,,1
Tamil Nadu,Dharmapuri,550.0,2016-01,1.6,,,,1
Tamil Nadu,Dindigul,551.0,2016-01,4.0,,,,1
Tamil Nadu,Erode,552.0,2016-01,0.0,,,,1
Tamil Nadu,Kanchipuram,554.0,2016-01,0.0,,,,1
Tamil Nadu,Kanniyakumari,555.0,2016-01,1.7,,,,1
Tamil Nadu,Karur,556.0,2016-01,11.9,,,,1
Tamil Nadu,Krishnagiri,557.0,2016-01,1.1,,,,1
Tamil Nadu,Madurai,558.0,2016-01,0.3,,,,1
Tamil Nadu,Nagapattinam,560.0,2016-01,0.0,,,,1
Tamil Nadu,Namakkal,561.0,2016-01,0.0,,,,1
Tamil Nadu,Perambalur,562.0,2016-01,0.0,,,,1
Tamil Nadu,Pudukkottai,563.0,2016-01,0.0,,,,1
Tamil Nadu,Ramanathapuram,564.0,2016-01,0.0,,,,1
Tamil Nadu,Salem,566.0,2016-01,0.0,,,,1
Tamil Nadu,Sivaganga,567.0,2016-01,0.0,,,,1
Tamil Nadu,Thanjavur,569.0,2016-01,0.0,,,,1
Tamil Nadu,The Nilgiris,570.0,2016-01,0.0,,,,1
Tamil Nadu,Theni,571.0,2016-01,0.9,,,,1
Tamil Nadu,Thiruvallur,572.0,2016-01,11.5,,,,1
Tamil Nadu,Thiruvarur,573.0,2016-01,2.5,,,,1
Tamil Nadu,Tiruchirappalli,574.0,2016-01,0.8,,,,1
Tamil Nadu,Tirunelveli,575.0,2016-01,0.0,,,,1
Tamil Nadu,Tiruppur,577.0,2016-01,0.0,,,,1
Tamil Nadu,Tiruvannamalai,578.0,2016-01,0.0,,,,1
Tamil Nadu,Tuticorin,579.0,2016-01,1.3,,,,1
Tamil Nadu,Vellore,581.0,2016-01,0.0,,,,1
Tamil Nadu,Villupuram,582.0,2016-01,1.8,,,,1
Tamil Nadu,Virudhunagar,583.0,2016-01,0.0,,,,1
Telangana,Adilabad,584.0,2016-01,0.0,,,,1
Telangana,Bhadradri Kothagudem,585.0,2016-01,5.6,,,,1
Telangana,Hanumakonda,586.0,2016-01,0.0,,,,1
Telangana,Hyderabad,587.0,2016-01,0.0,,,,1
Telangana,Jagitial,588.0,2016-01,0.0,,,,1
Telangana,Jayashankar Bhupalapally,589.0,2016-01,0.0,,,,1
Telangana,Jogulamba Gadwal,590.0,2016-01,3.6,,,,1
Telangana,Kamareddy,591.0,2016-01,0.0,,,,1
Telangana,Karimnagar,592.0,2016-01,0.0,,,,1
Telangana,Khammam,593.0,2016-01,7.2,,,,1
Telangana,Kumuram Bheem Asifabad,594.0,2016-01,0.0,,,,1
Telangana,Mahabubabad,595.0,2016-01,14.8,,,,1
Telangana,Mahabubnagar,596.0,2016-01,4.0,,,,1
Telangana,Mancherial,597.0,2016-01,0.0,,,,1
Telangana,Medak,598.0,2016-01,2.4,,,,1
Telangana,Medchal Malkajgiri,599.0,2016-01,0.9,,,,1
Telangana,Mulugu,600.0,2016-01,0.0,,,,1
Telangana,Nagarkurnool,601.0,2016-01,11.1,,,,1
Telangana,Nalgonda,602.0,2016-01,5.9,,,,1
Telangana,Nirmal,604.0,2016-01,0.0,,,,1
Telangana,Nizamabad,605.0,2016-01,3.5,,,,1
Telangana,Peddapalli,606.0,2016-01,0.0,,,,1
Telangana,Rajanna Sircilla,607.0,2016-01,0.7988975376650478,,,,1
Telangana,Ranga Reddy,608.0,2016-01,4.8,,,,1
Telangana,Sangareddy,609.0,2016-01,0.0,,,,1
Telangana,Siddipet,610.0,2016-01,7.4,,,,1
Telangana,Suryapet,611.0,2016-01,6.5,,,,1
Telangana,Vikarabad,613.0,2016-01,5.6,,,,1
Telangana,Wanaparthy,614.0,2016-01,0.0,,,,1
Telangana,Yadadri Bhuvanagiri,615.0,2016-01,27.3,,,,1
The Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,616.0,2016-01,5.2,,,,1
The Dadra And Nagar Haveli And Daman And Diu,Daman,617.0,2016-01,0.0,,,,1
The Dadra And Nagar Haveli And Daman And Diu,Diu,618.0,2016-01,0.0,,,,1
Tripura,Dhalai,619.0,2016-01,23.8,,,,1
Tripura,Gomati,620.0,2016-01,24.2,,,,1
Tripura,Khowai,621.0,2016-01,9.5,,,,1
Tripura,North Tripura,622.0,2016-01,19.5,,,,1
Tripura,Sepahijala,623.0,2016-01,11.8,,,,1
Tripura,South Tripura,624.0,2016-01,13.0,,,,1
Tripura,Unakoti,625.0,2016-01,18.2,,,,1
Tripura,West Tripura,627.0,2016-01,4.8,,,,1
Uttar Pradesh,Agra,628.0,2016-01,0.0,,,,1
Uttar Pradesh,Aligarh,629.0,2016-01,20.0,,,,1
Uttar Pradesh,Ambedkar Nagar,630.0,2016-01,0.0,,,,1
Uttar Pradesh,Amethi,631.0,2016-01,8.8,,,,1
Uttar Pradesh,Amroha,632.0,2016-01,0.0,,,,1
Uttar Pradesh,Auraiya,633.0,2016-01,0.0,,,,1
Uttar Pradesh,Ayodhya,634.0,2016-01,0.0,,,,1
Uttar Pradesh,Azamgarh,635.0,2016-01,796.0,,,,1
Uttar Pradesh,Baghpat,636.0,2016-01,1858.0,,,,1
Uttar Pradesh,Bahraich,637.0,2016-01,4.1,,,,1
Uttar Pradesh,Ballia,638.0,2016-01,61.0,,,,1
Uttar Pradesh,Balrampur,639.0,2016-01,0.0,,,,1
Uttar Pradesh,Banda,640.0,2016-01,0.0,,,,1
Uttar Pradesh,Barabanki,641.0,2016-01,6.7,,,,1
Uttar Pradesh,Bareilly,642.0,2016-01,1013.5,,,,1
Uttar Pradesh,Basti,643.0,2016-01,0.0,,,,1
Uttar Pradesh,Bhadohi,644.0,2016-01,30.8,,,,1
Uttar Pradesh,Bijnor,645.0,2016-01,12.5,,,,1
Uttar Pradesh,Budaun,646.0,2016-01,6.3,,,,1
Uttar Pradesh,Bulandshahr,647.0,2016-01,0.0,,,,1
Uttar Pradesh,Chandauli,648.0,2016-01,23.1,,,,1
Uttar Pradesh,Chitrakoot,649.0,2016-01,0.0,,,,1
Uttar Pradesh,Deoria,650.0,2016-01,45.35,,,,1
Uttar Pradesh,Etah,651.0,2016-01,6.3,,,,1
Uttar Pradesh,Etawah,652.0,2016-01,136.0,,,,1
Uttar Pradesh,Farrukhabad,653.0,2016-01,556.5,,,,1
Uttar Pradesh,Fatehpur,654.0,2016-01,12.5,,,,1
Uttar Pradesh,Firozabad,655.0,2016-01,0.0,,,,1
Uttar Pradesh,Gautam Buddha Nagar,656.0,2016-01,3500.0,,,,1
Uttar Pradesh,Ghaziabad,657.0,2016-01,17.4,,,,1
Uttar Pradesh,Ghazipur,658.0,2016-01,0.0,,,,1
Uttar Pradesh,Gonda,659.0,2016-01,0.0,,,,1
Uttar Pradesh,Gorakhpur,660.0,2016-01,0.0,,,,1
Uttar Pradesh,Hamirpur,661.0,2016-01,34.0,,,,1
Uttar Pradesh,Hapur,662.0,2016-01,12.5,,,,1
Uttar Pradesh,Hardoi,663.0,2016-01,0.0,,,,1
Uttar Pradesh,Hathras,664.0,2016-01,221.0,,,,1
Uttar Pradesh,Jalaun,665.0,2016-01,7.3,,,,1
Uttar Pradesh,Jaunpur,666.0,2016-01,0.0,,,,1
Uttar Pradesh,Jhansi,667.0,2016-01,0.8,,,,1
Uttar Pradesh,Kannauj,668.0,2016-01,199.0,,,,1
Uttar Pradesh,Kanpur Dehat,669.0,2016-01,0.0,,,,1
Uttar Pradesh,Kanpur Nagar,670.0,2016-01,98.0,,,,1
Uttar Pradesh,Kasganj,671.0,2016-01,35.7,,,,1
Uttar Pradesh,Kaushambi,672.0,2016-01,13.0,,,,1
Uttar Pradesh,Kheri,673.0,2016-01,0.0,,,,1
Uttar Pradesh,Kushi Nagar,674.0,2016-01,0.0,,,,1
Uttar Pradesh,Lalitpur,675.0,2016-01,0.0,,,,1
Uttar Pradesh,Lucknow,676.0,2016-01,0.0,,,,1
Uttar Pradesh,Mahoba,678.0,2016-01,0.0,,,,1
Uttar Pradesh,Mainpuri,679.0,2016-01,35.0,,,,1
Uttar Pradesh,Mathura,680.0,2016-01,66.7,,,,1
Uttar Pradesh,Mau,681.0,2016-01,50.0,,,,1
Uttar Pradesh,Meerut,682.0,2016-01,12.5,,,,1
Uttar Pradesh,Mirzapur,683.0,2016-01,100.0,,,,1
Uttar Pradesh,Moradabad,684.0,2016-01,0.8,,,,1
Uttar Pradesh,Muzaffarnagar,685.0,2016-01,0.0,,,,1
Uttar Pradesh,Pilibhit,686.0,2016-01,263.0,,,,1
Uttar Pradesh,Pratapgarh,687.0,2016-01,12.5,,,,1
Uttar Pradesh,Prayagraj,688.0,2016-01,7.8,,,,1
Uttar Pradesh,Rae Bareli,689.0,2016-01,560.0,,,,1
Uttar Pradesh,Rampur,690.0,2016-01,0.0,,,,1
Uttar Pradesh,Saharanpur,691.0,2016-01,2.4,,,,1
Uttar Pradesh,Sambhal,692.0,2016-01,0.0,,,,1
Uttar Pradesh,Shahjahanpur,694.0,2016-01,0.0,,,,1
Uttar Pradesh,Shamli,695.0,2016-01,6.5,,,,1
Uttar Pradesh,Siddharth Nagar,697.0,2016-01,0.0,,,,1
Uttar Pradesh,Sitapur,698.0,2016-01,0.0,,,,1
Uttar Pradesh,Sonbhadra,699.0,2016-01,6.0,,,,1
Uttar Pradesh,Sultanpur,700.0,2016-01,0.0,,,,1
Uttar Pradesh,Unnao,702.0,2016-01,0.0,,,,1
Uttar Pradesh,Varanasi,703.0,2016-01,33.3,,,,1
Uttarakhand,Almora,704.0,2016-01,5.6,,,,1
Uttarakhand,Bageshwar,705.0,2016-01,0.0,,,,1
Uttarakhand,Chamoli,706.0,2016-01,0.0,,,,1
Uttarakhand,Champawat,707.0,2016-01,13.6,,,,1
Uttarakhand,Dehradun,708.0,2016-01,0.0,,,,1
Uttarakhand,Haridwar,709.0,2016-01,2.8,,,,1
Uttarakhand,Nainital,710.0,2016-01,0.0,,,,1
Uttarakhand,Pauri Garhwal,711.0,2016-01,0.0,,,,1
Uttarakhand,Pithoragarh,712.0,2016-01,0.0,,,,1
Uttarakhand,Rudra Prayag,713.0,2016-01,0.0,,,,1
Uttarakhand,Tehri Garhwal,714.0,2016-01,0.0,,,,1
Uttarakhand,Udam Singh Nagar,715.0,2016-01,0.0,,,,1
Uttarakhand,Uttar Kashi,717.0,2016-01,23.1,,,,1
West Bengal,Alipurduar,720.0,2016-01,6.7,,,,1
West Bengal,Bankura,721.0,2016-01,11.8,,,,1
West Bengal,Birbhum,722.0,2016-01,3.4,,,,1
West Bengal,Coochbehar,723.0,2016-01,5.1,,,,1
West Bengal,Darjeeling,724.0,2016-01,6.3,,,,1
West Bengal,Hooghly,727.0,2016-01,1.9,,,,1
West Bengal,Howrah,728.0,2016-01,2.2,,,,1
West Bengal,Jalpaiguri,729.0,2016-01,2.3,,,,1
West Bengal,Jhargram,730.0,2016-01,4.0,,,,1
West Bengal,Kalimpong,731.0,2016-01,12.0,,,,1
West Bengal,Kolkata,732.0,2016-01,5.4,,,,1
West Bengal,Murshidabad,736.0,2016-01,5.7,,,,1
West Bengal,Nadia,737.0,2016-01,5.2,,,,1
West Bengal,Paschim Bardhaman,738.0,2016-01,3.0,,,,1
West Bengal,Purba Bardhaman,739.0,2016-01,7.8,,,,1
West Bengal,Purulia,740.0,2016-01,5.8,,,,1
Andaman And Nicobar Islands,Nicobars,1.0,2015-01,12.5,,,,1
Andaman And Nicobar Islands,North And Middle Andaman,2.0,2015-01,0.0,,,,1
Andaman And Nicobar Islands,South Andamans,3.0,2015-01,2.2,,,,1
Andhra Pradesh,Chittoor,5.0,2015-01,1.3,,,,1
Andhra Pradesh,East Godavari,6.0,2015-01,8.5,,,,1
Andhra Pradesh,Guntur,7.0,2015-01,1.4,,,,1
Andhra Pradesh,Krishna,8.0,2015-01,1.4,,,,1
Andhra Pradesh,Kurnool,9.0,2015-01,2.7,,,,1
Andhra Pradesh,Prakasam,10.0,2015-01,1.2,,,,1
Andhra Pradesh,Srikakulam,12.0,2015-01,8.0,,,,1
Andhra Pradesh,Visakhapatnam,13.0,2015-01,2.4,,,,1
Andhra Pradesh,Vizianagaram,14.0,2015-01,0.0,,,,1
Andhra Pradesh,West Godavari,15.0,2015-01,6.2,,,,1
Andhra Pradesh,Y.S.R.,16.0,2015-01,4.7,,,,1
Arunachal Pradesh,Anjaw,17.0,2015-01,11.0,,,,1
Arunachal Pradesh,Changlang,18.0,2015-01,0.0,,,,1
Arunachal Pradesh,Dibang Valley,19.0,2015-01,0.0,,,,1
Arunachal Pradesh,East Kameng,20.0,2015-01,50.0,,,,1
Arunachal Pradesh,East Siang,21.0,2015-01,11.1,,,,1
Arunachal Pradesh,Kra Daadi,23.0,2015-01,0.0,,,,1
Arunachal Pradesh,Kurung Kumey,24.0,2015-01,25.0,,,,1
Arunachal Pradesh,Lohit,26.0,2015-01,50.0,,,,1
Arunachal Pradesh,Longding,27.0,2015-01,0.0,,,,1
