district_id,year,quarter,ph,dissolved_oxygen_mg_l,bod_mg_l,total_coliform_mpn,turbidity_ntu,tds_mg_l
120,2021,2,7.57,4.35,1.7,225,0.5,321.6
120,2021,3,7.04,4.44,2.96,589,3.91,426.2
120,2021,4,6.51,5.28,1.01,120,11.17,240.5
120,2022,1,7.64,6.5,0.5,101,12.11,226.1
120,2022,2,7.32,6.03,1.83,112,4.56,315.8
120,2022,3,8.2,5.14,1.19,347,0.5,244.7
120,2022,4,8.07,4.87,0.5,266,16.53,266.5
120,2023,1,8.16,4.46,2.27,669,2.67,333.4
120,2023,2,7.63,2.87,1.68,11,7.97,256.1
120,2023,3,7.89,4.87,5.0,179,1.22,313.0
120,2023,4,6.72,3.76,1.72,253,1.65,378.7
121,2019,1,7.08,5.96,0.63,356,5.01,451.3
121,2019,2,7.39,7.2,1.55,128,2.12,387.4
121,2019,3,7.87,9.27,4.91,756,2.5,440.2
121,2019,4,6.93,6.89,1.55,452,6.11,336.8
121,2020,1,6.65,6.78,0.5,731,0.5,286.1
121,2020,2,7.25,6.83,0.5,546,1.41,302.0
121,2020,3,6.39,5.64,3.25,817,8.46,175.7
121,2020,4,7.02,5.77,2.14,1832,1.19,299.9
121,2021,1,7.82,7.74,0.83,184,6.23,341.0
121,2021,2,7.05,5.53,1.56,57,3.18,253.3
121,2021,3,7.92,7.72,2.14,84,4.71,209.6
121,2021,4,7.34,7.85,0.7,519,5.24,329.7
121,2022,1,7.5,9.68,0.99,4,0.5,235.6
121,2022,2,7.28,6.87,0.5,1015,0.5,180.3
121,2022,3,7.55,8.31,1.99,315,7.94,155.0
121,2022,4,7.14,7.91,1.41,331,2.72,192.7
121,2023,1,7.22,9.49,2.55,419,7.53,81.8
121,2023,2,7.39,6.88,3.96,49,2.13,296.8
121,2023,3,6.4,7.2,6.66,47,1.82,197.8
121,2023,4,6.64,8.06,0.5,184,2.61,249.4
122,2019,1,7.68,6.7,5.88,121,0.5,299.0
122,2019,2,7.37,8.63,2.85,491,7.6,264.7
122,2019,3,6.44,6.48,1.93,321,2.96,282.7
122,2019,4,8.28,7.02,7.04,255,8.07,183.3
122,2020,1,7.39,4.95,5.37,158,19.87,237.1
122,2020,2,6.93,7.18,0.63,300,0.5,377.1
122,2020,3,7.29,6.0,5.05,635,0.5,344.5
122,2020,4,7.39,8.96,5.43,22,3.64,307.4
122,2021,1,7.57,8.8,2.4,65,1.69,275.9
122,2021,2,6.63,7.76,3.34,475,2.09,329.2
122,2021,3,6.92,6.13,3.65,14,0.5,259.1
122,2021,4,6.85,5.56,1.07,407,0.7,232.0
122,2022,1,7.66,6.71,1.24,92,8.36,332.9
122,2022,2,7.4,5.09,6.0,59,2.25,234.6
122,2022,3,5.97,4.77,1.08,148,1.2,351.4
122,2022,4,7.68,8.57,4.78,112,1.18,276.7
122,2023,1,7.33,6.83,5.14,1776,1.9,209.5
122,2023,2,7.81,6.83,7.5,121,1.76,336.8
122,2023,3,7.07,7.74,1.7,146,1.07,324.7
122,2023,4,6.45,8.4,0.5,36,1.39,290.2
123,2019,1,7.47,7.59,1.32,177,3.85,308.5
123,2019,2,7.01,5.09,2.08,61,1.17,404.4
123,2019,3,7.45,7.33,1.395,147,1.16,393.7
123,2019,4,7.14,6.65,2.15,166,1.99,266.7
123,2020,1,6.91,7.88,0.5,34,0.8,307.1
123,2020,2,7.73,4.2,3.75,737,8.84,291.0
123,2020,3,6.77,5.06,2.47,250,2.42,360.1
123,2020,4,7.97,7.03,1.395,245,0.67,467.3
123,2021,1,7.8,5.42,6.53,166,6.73,249.5
123,2021,2,7.45,4.65,0.5,1166,13.54,353.6
123,2021,3,7.76,8.46,0.52,150,9.49,386.1
123,2021,4,6.73,7.52,0.75,301,2.01,263.5
123,2022,1,7.76,7.68,1.06,594,0.51,175.9
123,2022,2,7.33,7.86,0.85,591,4.21,322.0
123,2022,3,8.07,6.52,1.47,17,0.57,167.4
123,2022,4,7.04,7.43,0.5,228,5.84,341.1
123,2023,1,7.38,6.31,1.87,253,1.08,278.0
123,2023,2,7.42,7.03,1.76,240,1.12,333.2
123,2023,3,7.03,7.09,1.74,51,4.66,240.7
123,2023,4,7.96,5.89,0.83,144,3.46,291.7
124,2019,1,7.32,8.3,0.96,801,0.5,272.9
124,2019,2,7.38,6.61,0.5,12,0.93,353.8
124,2019,3,8.13,4.58,1.36,71,3.8,413.4
124,2019,4,7.05,6.54,1.25,128,0.5,329.5
124,2020,1,6.67,6.09,2.05,41,1.61,483.3
124,2020,2,6.85,6.37,0.5,56,3.68,344.5
124,2020,3,7.26,5.63,0.5,108,0.5,331.3
124,2020,4,7.92,6.83,2.23,224,1.4,385.1
124,2021,1,8.11,5.91,0.5,12,3.97,325.7
124,2021,2,7.26,5.69,1.05,129,2.18,308.6
124,2021,3,6.83,6.53,3.7,408,0.5,203.8
124,2021,4,7.84,4.1,1.93,4,1.54,368.9
124,2022,1,6.96,5.73,2.64,9,13.68,178.4
124,2022,2,7.22,5.48,9.91,173,1.4,346.9
124,2022,3,8.54,6.89,1.98,326,3.45,351.7
124,2022,4,5.81,4.59,1.65,77,8.9,445.2
124,2023,1,7.4,5.42,2.68,322,3.58,445.1
124,2023,2,7.26,8.16,1.79,99,10.01,370.7
124,2023,3,7.26,6.7,5.11,134,1.61,307.8
124,2023,4,6.87,7.43,0.5,1,3.1,217.0
125,2019,1,7.24,7.34,1.3,27,2.85,235.9
125,2019,2,6.7,5.99,3.88,110,11.22,315.4
125,2019,3,6.26,6.11,0.74,9,13.16,349.0
125,2019,4,6.88,5.37,1.72,80,6.82,332.3
125,2020,1,8.06,5.1,1.27,57,3.18,384.7
125,2020,2,6.45,8.38,0.91,45,2.24,366.1
125,2020,3,8.27,7.56,3.48,296,4.28,312.1
125,2020,4,7.92,6.57,3.6,196,7.54,286.9
125,2021,1,7.03,5.12,2.61,221,1.64,372.7
125,2021,2,7.38,5.64,4.8,149,2.65,394.4
125,2021,3,7.02,6.19,2.74,64,15.14,306.5
125,2021,4,7.81,7.14,3.75,142,2.67,468.0
125,2022,1,6.98,7.74,7.29,81,2.29,318.0
125,2022,2,6.98,6.6,3.57,440,23.51,303.3
125,2022,3,7.11,6.79,22.62,126,3.72,270.2
125,2022,4,7.64,6.54,0.5,118,4.07,469.7
125,2023,1,7.37,6.54,1.61,124,16.14,354.2
125,2023,2,6.95,7.59,2.63,602,0.5,309.2
125,2023,3,7.36,5.13,2.74,138,1.45,267.4
125,2023,4,7.2,5.03,8.53,524,3.86,195.8
126,2019,1,7.0,6.43,1.62,771,4.41,212.9
126,2019,2,7.87,8.66,8.15,186,3.27,91.9
126,2019,3,7.35,7.96,4.02,275,19.94,292.9
126,2019,4,6.46,5.38,4.02,20,3.61,349.4
126,2020,1,7.73,7.21,1.9,537,0.61,399.4
126,2020,2,6.17,6.67,1.16,174,0.5,244.3
126,2020,3,7.78,5.13,4.42,63,0.79,371.9
126,2020,4,8.15,5.39,2.98,375,1.56,206.1
126,2021,1,7.17,5.78,5.99,69,0.55,432.1
126,2021,2,7.29,8.66,1.05,25,1.93,272.8
126,2021,3,6.5,4.92,2.59,134,3.32,270.0
126,2021,4,7.67,6.58,2.09,111,3.3,214.3
126,2022,1,7.69,8.13,1.33,179,3.6,203.5
126,2022,2,7.89,6.81,5.84,140,1.59,273.6
126,2022,3,7.52,6.8,0.66,84,2.66,371.3
126,2022,4,6.96,5.99,1.03,113,0.55,268.2
126,2023,1,7.38,5.71,5.84,69,18.63,450.7
126,2023,2,7.35,6.4,1.44,117,0.5,337.5
126,2023,3,7.01,7.56,1.93,474,1.13,310.7
126,2023,4,6.69,6.71,3.39,150,2.0,382.6
127,2019,1,7.22,7.09,6.07,821,6.71,263.7
127,2019,2,7.34,4.2,1.18,411,1.63,260.6
127,2019,3,7.44,6.58,4.07,272,9.16,210.0
127,2019,4,6.58,7.88,1.39,332,2.14,285.6
127,2020,1,7.14,6.54,3.95,647,0.5,250.2
127,2020,2,7.71,8.1,5.75,454,0.65,401.4
127,2020,3,7.15,4.59,0.51,269,1.7,253.6
127,2020,4,8.06,7.21,3.02,159,4.09,351.3
127,2021,1,7.99,6.54,1.64,96,11.06,301.3
127,2021,2,6.7,4.3,2.27,102,1.16,269.2
127,2021,3,7.1,3.6,1.56,555,2.48,239.7
127,2021,4,7.38,6.63,1.56,123,1.08,356.8
127,2022,1,6.59,5.7,1.71,361,6.04,268.8
127,2022,2,7.4,7.0,0.89,201,0.85,330.5
127,2022,3,7.81,5.48,1.48,25,10.73,366.2
127,2022,4,7.75,6.54,1.4,249,0.83,181.2
127,2023,1,7.23,6.21,1.46,410,0.88,480.4
127,2023,2,6.71,6.51,0.86,297,9.24,304.5
127,2023,3,6.63,6.54,0.5,4,3.43,198.8
127,2023,4,6.95,6.9,3.09,140,0.75,325.1
128,2019,1,7.5,4.55,1.4,638,3.69,248.1
128,2019,2,7.45,6.53,6.92,816,0.95,292.1
128,2019,3,6.68,5.25,5.75,130,12.88,257.5
128,2019,4,7.7,5.67,1.34,364,13.2,341.6
128,2020,1,6.86,5.26,1.33,81,2.83,335.1
128,2020,2,7.47,4.82,1.82,158,11.76,221.7
128,2020,3,6.85,7.65,1.92,34,12.36,308.1
128,2020,4,8.56,7.6,0.5,492,2.25,254.4
128,2021,1,6.61,5.79,4.06,820,25.01,357.5
128,2021,2,7.57,4.81,3.13,125,10.58,165.5
128,2021,3,6.88,5.86,6.58,51,1.85,282.8
128,2021,4,7.63,5.17,0.5,190,8.62,396.0
128,2022,1,6.5,7.04,2.37,198,2.08,89.2
128,2022,2,7.29,7.64,1.24,820,16.06,372.3
128,2022,3,8.42,7.26,5.73,52,20.07,335.9
128,2022,4,7.12,5.58,5.4,94,14.51,77.0
128,2023,1,6.89,6.43,0.7,178,1.38,312.4
128,2023,2,7.27,5.61,0.71,399,16.62,370.1
128,2023,3,7.89,7.22,0.5,49,0.5,358.8
128,2023,4,7.29,3.29,3.63,38,9.54,342.4
129,2019,1,7.51,6.27,7.56,123,5.08,363.5
129,2019,2,7.7,7.38,0.88,387,4.87,299.8
129,2019,3,7.12,4.36,9.35,175,1.16,378.8
129,2019,4,6.5,6.01,2.4,239,0.5,289.0
129,2020,1,7.44,5.35,12.85,571,5.57,414.2
129,2020,2,7.87,6.43,0.5,470,8.69,322.2
129,2020,3,5.78,7.05,7.43,562,3.09,377.5
129,2020,4,6.78,6.82,8.68,153,5.75,312.2
129,2021,1,7.36,5.77,0.92,860,5.52,334.6
129,2021,2,7.12,5.24,4.89,258,7.76,176.7
129,2021,3,6.74,5.84,0.63,54,0.5,298.4
129,2021,4,6.56,6.82,0.71,541,3.08,263.8
129,2022,1,7.01,6.06,9.96,449,7.31,298.0
129,2022,2,7.21,6.65,0.5,118,0.77,259.1
129,2022,3,7.88,6.99,1.63,516,0.87,310.4
129,2022,4,7.05,6.73,3.04,77,6.19,257.3
129,2023,1,6.94,7.48,8.48,1395,5.96,427.0
129,2023,2,7.56,6.06,6.85,84,2.07,169.6
129,2023,3,6.09,6.13,2.73,2,4.3,324.1
129,2023,4,8.25,5.27,7.29,874,4.26,293.0
130,2019,1,6.43,3.98,6.36,454,1.06,241.6
130,2019,2,6.72,6.56,3.7,572,6.15,322.3
130,2019,3,7.15,6.34,0.5,826,0.58,339.5
130,2019,4,7.47,5.33,4.98,467,2.24,364.4
130,2020,1,7.04,8.5,0.5,291,0.85,229.2
130,2020,2,8.01,6.46,2.32,51,2.46,256.7
130,2020,3,7.12,7.53,5.38,120,0.73,300.6
130,2020,4,6.98,7.07,0.5,209,1.19,208.0
130,2021,1,6.61,5.47,7.85,432,1.56,272.0
130,2021,2,7.11,6.31,5.34,405,0.55,205.3
130,2021,3,7.3,4.23,0.56,187,2.95,168.0
130,2021,4,7.55,6.74,0.51,563,1.87,233.9
130,2022,1,6.97,7.57,2.36,317,9.19,335.8
130,2022,2,7.32,6.97,2.7,381,1.95,336.1
130,2022,3,7.52,7.13,0.9,134,1.88,321.4
130,2022,4,6.07,5.74,0.96,51,6.26,354.7
130,2023,1,6.74,4.95,0.5,123,0.86,280.8
130,2023,2,7.71,6.1,0.85,96,2.0,127.8
130,2023,3,7.22,5.59,0.5,36,3.29,368.9
130,2023,4,7.87,5.06,0.77,27,13.62,261.5
131,2019,1,7.02,4.33,3.59,99,3.18,354.7
131,2019,2,6.79,3.89,3.12,183,2.39,253.8
131,2019,3,7.83,5.2,6.28,229,6.25,372.9
131,2019,4,7.09,6.81,1.28,1611,5.98,259.3
131,2020,1,7.08,3.13,4.84,270,3.62,346.3
131,2020,2,7.35,4.59,3.27,593,1.68,350.2
131,2020,3,6.44,5.55,0.5,99,0.82,262.1
131,2020,4,7.11,5.63,1.55,648,0.68,241.2
131,2021,1,7.1,4.79,1.27,184,10.13,258.0
131,2021,2,7.35,4.6899999999999995,4.98,124,10.01,227.3
131,2021,3,7.81,5.44,3.6,146,0.5,335.5
131,2021,4,7.2,4.16,0.5,70,1.13,346.5
131,2022,1,7.09,4.57,1.94,142,5.89,268.3
131,2022,2,7.2,4.38,3.38,188,13.48,275.5
131,2022,3,6.38,4.17,10.51,658,11.3,238.1
131,2022,4,7.01,3.41,1.56,4,4.08,364.6
131,2023,1,6.32,4.6899999999999995,0.5,650,1.29,231.2
131,2023,2,7.04,6.07,3.15,260,0.5,297.3
131,2023,3,7.03,7.82,1.78,18,4.24,193.6
131,2023,4,7.55,5.15,1.76,121,8.01,406.9
132,2019,1,8.04,4.61,2.73,264,0.5,169.7
132,2019,2,7.67,3.4,9.68,89,6.8,473.6
132,2019,3,7.18,5.51,5.33,143,9.21,231.6
132,2019,4,7.22,4.87,7.28,118,1.33,418.6
132,2020,1,7.58,4.87,2.32,140,2.9,252.9
132,2020,2,7.29,5.7,6.56,5,0.78,306.6
132,2020,3,6.43,3.02,0.5,569,2.77,253.6
132,2020,4,7.16,4.14,0.5,325,1.54,357.4
132,2021,1,7.5,5.54,0.5,526,2.52,252.6
132,2021,2,7.24,5.22,3.74,922,3.41,314.4
132,2021,3,7.34,7.28,0.5,449,1.89,158.6
132,2021,4,6.94,3.89,9.24,15,0.5,231.3
132,2022,1,6.97,5.3,0.5,1127,3.2,271.1
132,2022,2,7.22,6.46,0.5,116,1.98,386.9
132,2022,3,7.05,4.59,1.36,251,0.84,438.1
132,2022,4,7.18,3.67,0.55,821,3.83,303.0
132,2023,1,7.16,5.37,1.82,60,5.93,307.5
132,2023,2,6.79,4.32,2.53,39,0.5,317.1
132,2023,3,6.74,4.62,5.45,13,7.19,311.1
132,2023,4,8.06,5.46,1.75,612,3.72,214.2
133,2019,1,7.31,3.5,0.5,13,6.17,379.7
133,2019,2,7.03,5.64,0.58,49,4.62,250.4
133,2019,3,8.36,2.64,1.73,274,10.05,372.6
133,2019,4,7.27,3.33,0.58,173,3.34,329.7
133,2020,1,8.03,3.28,11.29,284,3.37,383.9
133,2020,2,7.59,2.24,1.085,527,1.65,440.8
133,2020,3,7.59,4.98,3.08,185,2.88,267.5
133,2020,4,6.26,3.35,1.25,186,0.5,288.4
133,2021,1,6.43,3.76,3.58,326,2.32,329.3
133,2021,2,7.31,1.6,4.05,181,0.73,455.3
133,2021,3,7.14,5.24,1.67,498,0.85,356.6
133,2021,4,7.2,5.38,0.5,56,5.31,369.2
133,2022,1,8.07,5.28,0.92,303,4.97,315.4
133,2022,2,7.58,4.8,1.085,51,6.28,274.9
133,2022,3,7.51,5.05,7.21,900,1.64,304.1
133,2022,4,6.0,4.98,2.26,306,7.02,185.6
133,2023,1,6.69,6.88,0.78,1,1.73,129.6
133,2023,2,7.36,8.32,0.5,105,17.26,386.0
133,2023,3,7.66,5.96,0.5,1336,11.67,319.2
133,2023,4,7.15,5.41,0.5,384,6.6,330.4
134,2019,1,7.73,6.36,5.52,35,7.47,347.3
134,2019,2,6.58,4.44,6.65,186,0.5,186.9
134,2019,3,6.12,4.34,0.5,236,0.52,424.3
134,2019,4,7.83,5.04,1.8,198,5.75,146.7
134,2020,1,6.33,5.64,1.81,195,2.24,322.9
134,2020,2,7.86,5.51,1.61,45,14.74,361.4
134,2020,3,7.75,5.38,1.03,177,5.5,179.2
134,2020,4,6.83,4.18,1.79,379,3.46,389.1
134,2021,1,7.05,5.32,2.09,163,13.18,392.8
134,2021,2,7.43,3.07,3.37,158,1.12,391.3
134,2021,3,6.91,6.04,2.15,387,11.68,326.4
134,2021,4,6.58,4.48,2.23,430,1.3,231.4
134,2022,1,8.41,3.91,1.95,35,2.84,265.7
134,2022,2,6.94,5.11,0.5,131,4.23,358.5
134,2022,3,6.96,4.19,1.43,72,1.53,241.6
134,2022,4,7.3,4.54,1.36,295,1.34,318.2
134,2023,1,7.07,6.49,3.96,979,2.59,204.5
134,2023,2,6.46,5.63,1.13,202,6.29,291.6
134,2023,3,8.09,3.54,1.6,343,2.61,314.0
134,2023,4,6.83,6.13,1.33,56,2.63,289.1
135,2019,1,7.44,6.33,1.92,569,4.47,220.2
135,2019,2,7.300000000000001,4.345,5.08,294,0.83,258.0
135,2019,3,7.23,4.11,2.47,271,5.13,222.9
135,2019,4,7.42,2.4,0.82,402,0.5,412.6
135,2020,1,5.93,2.77,0.72,127,1.7,225.6
135,2020,2,7.28,4.2,2.47,37,2.92,320.0
135,2020,3,7.13,4.78,0.5,81,2.73,229.8
135,2020,4,6.86,4.34,2.33,143,1.45,229.9
135,2021,1,7.2,3.71,4.15,2,2.79,254.2
135,2021,2,6.76,6.73,2.37,24,22.18,258.6
135,2021,3,7.32,4.345,6.29,786,0.92,405.1
135,2021,4,7.300000000000001,4.42,9.45,164,3.17,445.8
135,2022,1,7.39,5.32,2.47,157,0.5,417.1
135,2022,2,7.57,3.29,2.31,53,3.74,295.4
135,2022,3,7.62,6.16,3.66,217,0.5,340.8
135,2022,4,7.42,3.49,3.09,219,0.5,339.2
135,2023,1,8.12,4.35,0.96,311,5.51,343.2
135,2023,2,6.92,8.08,10.36,218,3.02,345.8
135,2023,3,7.65,5.3,1.49,758,12.05,231.1
135,2023,4,7.08,2.94,3.58,2026,1.46,192.4
136,2019,1,6.85,5.82,0.72,556,4.29,350.7
136,2019,2,6.73,4.79,2.27,207,12.3,301.1
136,2019,3,6.53,6.6,1.22,548,0.97,241.1
136,2019,4,7.03,4.89,4.0,103,0.5,405.4
136,2020,1,6.93,4.22,1.76,292,4.83,177.5
136,2020,2,6.89,4.79,2.69,189,1.26,304.1
136,2020,3,7.46,6.09,3.75,145,1.05,352.9
136,2020,4,7.84,6.01,2.39,87,0.5,337.3
136,2021,1,7.43,3.69,3.06,172,2.29,377.2
136,2021,2,7.35,3.26,5.09,79,0.5,170.4
136,2021,3,6.67,4.27,6.2,55,4.53,254.0
136,2021,4,7.22,1.2,1.76,662,1.96,304.1
136,2022,1,6.98,7.75,9.53,373,1.27,176.1
136,2022,2,6.09,1.0,7.49,176,0.7,278.7
136,2022,3,6.98,5.85,1.27,610,4.06,285.6
136,2022,4,6.4,3.88,2.43,132,2.23,397.6
136,2023,1,7.11,3.3,2.27,44,9.53,304.5
136,2023,2,6.76,7.11,5.33,23,1.52,280.6
136,2023,3,7.46,5.06,6.88,234,1.05,236.1
136,2023,4,7.11,4.73,1.1,46,0.5,398.6
137,2019,1,7.7,4.95,0.5,89,1.64,226.5
137,2019,2,7.64,4.25,6.6,112,2.48,328.8
137,2019,3,8.1,4.68,1.6,126,2.69,200.8
137,2019,4,7.61,4.49,4.14,362,2.82,324.6
137,2020,1,6.5,7.26,0.5,304,6.66,314.5
137,2020,2,8.17,3.63,8.23,561,1.87,307.6
137,2020,3,7.18,3.95,0.54,250,0.5,311.2
137,2020,4,6.95,4.04,3.41,86,1.33,266.5
137,2021,1,7.85,4.545,20.16,256,1.62,318.2
137,2021,2,6.18,4.23,1.36,345,4.42,242.3
137,2021,3,6.92,4.04,2.91,518,2.16,346.4
137,2021,4,7.11,7.28,2.39,460,0.93,248.0
137,2022,1,7.18,5.87,0.89,13,1.6,273.2
137,2022,2,7.96,4.6,7.04,83,6.55,275.2
137,2022,3,6.59,4.545,0.5,657,3.45,284.2
137,2022,4,7.54,5.63,5.85,22,0.5,299.5
137,2023,1,7.32,3.72,0.5,1373,1.19,457.8
137,2023,2,6.6,5.23,1.49,61,1.74,267.7
137,2023,3,6.88,3.05,0.99,770,7.29,332.5
137,2023,4,6.34,5.19,6.2,472,2.82,184.3
138,2019,1,7.8,4.62,1.08,155,0.88,256.2
138,2019,2,7.28,7.86,4.1,266,6.17,390.9
138,2019,3,7.42,3.57,4.31,116,1.55,283.4
138,2019,4,7.7,8.09,1.81,614,1.7,260.3
138,2020,1,7.28,5.02,2.03,13,4.15,409.7
138,2020,2,7.25,6.93,6.92,285,3.26,344.5
138,2020,3,6.94,5.09,0.89,249,3.32,179.3
138,2020,4,7.4,2.74,2.03,221,1.16,155.3
138,2021,1,6.56,4.98,2.03,482,1.27,104.0
138,2021,2,7.51,3.36,1.54,171,1.34,286.0
138,2021,3,7.44,4.76,10.63,123,1.76,407.0
138,2021,4,6.54,4.67,1.15,519,6.15,348.2
138,2022,1,6.86,1.35,0.59,269,3.3,342.2
138,2022,2,8.02,4.49,7.6,64,3.31,352.9
138,2022,3,7.14,2.84,9.85,804,5.59,102.4
138,2022,4,6.76,4.91,0.5,110,0.5,367.5
138,2023,1,7.91,5.45,0.94,1384,4.07,313.5
138,2023,2,7.27,5.69,2.33,605,1.92,221.0
138,2023,3,7.23,4.61,2.03,163,1.55,168.4
138,2023,4,6.63,4.31,9.89,137,3.2,262.4
139,2019,1,7.09,4.7,11.28,2245,0.5,301.1
139,2019,2,7.07,5.39,6.61,964,17.28,337.7
139,2019,3,7.26,4.45,16.12,1394,20.14,281.7
139,2019,4,7.22,5.14,30.81,523,3.85,214.9
139,2020,1,7.14,6.33,4.16,497,3.26,305.9
139,2020,2,7.36,3.49,0.5,825,4.78,260.2
139,2020,3,6.75,5.34,6.63,115,5.09,349.5
139,2020,4,7.87,5.96,0.61,212,2.39,223.1
139,2021,1,6.8,5.25,4.8,453,0.5,395.0
139,2021,2,8.16,5.17,5.7,158,6.7,319.3
139,2021,3,7.71,3.95,0.5,367,5.69,344.6
139,2021,4,7.0,4.71,0.5,186,26.04,299.6
139,2022,1,6.69,4.27,4.99,167,2.16,397.8
139,2022,2,7.96,4.81,1.13,42,17.6,361.9
139,2022,3,8.27,3.06,0.85,903,2.85,371.1
139,2022,4,6.4,6.14,4.12,2131,3.18,335.7
139,2023,1,7.49,6.14,11.43,996,3.73,395.8
139,2023,2,7.08,3.02,0.5,1923,14.63,294.1
139,2023,3,6.51,5.14,0.5,84,1.33,331.6
139,2023,4,7.01,5.52,2.42,72,4.14,359.0
140,2019,1,7.06,3.86,0.5,52,7.11,282.2
140,2019,2,7.76,5.29,0.5,184,9.74,220.2
140,2019,3,6.57,5.33,2.63,79,2.87,443.8
140,2019,4,7.37,5.34,2.3,222,2.61,482.0
140,2020,1,7.35,3.71,6.81,270,0.5,371.1
140,2020,2,6.28,4.48,8.68,69,4.01,291.4
140,2020,3,7.25,4.93,2.01,302,6.87,470.1
140,2020,4,7.22,5.75,0.5,107,1.6,272.1
140,2021,1,6.61,3.07,4.07,39,5.31,420.4
140,2021,2,7.96,2.12,3.86,79,2.21,324.6
140,2021,3,7.79,5.73,0.5,134,0.5,333.6
140,2021,4,7.76,4.19,1.4,89,4.94,352.2
140,2022,1,6.62,2.88,4.23,237,12.28,167.8
140,2022,2,7.25,3.1,3.9,164,0.5,221.0
140,2022,3,6.67,4.11,0.5,96,7.55,317.7
140,2022,4,8.18,3.8,2.54,2,4.12,323.3
140,2023,1,6.82,5.91,2.3,94,0.5,329.5
140,2023,2,8.0,2.42,0.89,31,3.94,420.9
140,2023,3,7.31,4.78,2.0,235,2.74,198.0
140,2023,4,7.06,4.09,8.42,345,3.39,333.2
141,2019,1,7.78,6.68,9.05,158,0.5,421.5
141,2019,2,7.0,3.45,0.91,174,0.5,223.7
141,2019,3,7.0,4.77,1.03,427,9.14,318.1
141,2019,4,7.38,4.98,1.72,53,0.5,283.7
141,2020,1,6.47,6.75,2.73,367,1.86,252.4
141,2020,2,7.53,6.43,1.64,826,3.29,296.5
141,2020,3,7.14,6.7,3.93,208,9.6,274.1
141,2020,4,6.36,5.7,0.5,657,5.14,338.3
141,2021,1,6.86,5.25,1.1,116,2.18,80.5
141,2021,2,6.64,5.64,1.25,234,2.57,338.8
141,2021,3,7.57,5.89,0.81,5,0.5,310.1
141,2021,4,7.2,5.52,3.22,566,0.79,363.9
141,2022,1,5.82,5.25,0.5,774,0.75,211.0
141,2022,2,6.59,6.15,1.72,813,1.62,263.7
141,2022,3,7.17,3.78,6.09,326,3.65,269.5
141,2022,4,8.22,3.68,5.35,388,4.55,365.5
141,2023,1,6.04,3.28,4.84,1312,5.78,227.8
141,2023,2,7.87,1.84,2.22,462,3.47,305.4
141,2023,3,6.85,4.55,6.32,634,9.75,352.3
141,2023,4,6.63,2.68,0.53,32,2.88,217.3
142,2019,1,7.42,5.36,0.5,4,12.31,223.6
142,2019,2,6.91,3.76,0.5,89,1.55,371.7
142,2019,3,7.255,5.95,4.15,94,1.1,232.2
142,2019,4,7.3,6.46,7.87,45,0.5,235.8
142,2020,1,7.98,4.79,0.82,105,1.18,424.9
142,2020,2,7.54,2.41,1.51,11,7.23,302.1
142,2020,3,7.76,5.8,5.41,94,2.79,297.8
142,2020,4,6.78,5.26,6.6,135,2.76,238.1
142,2021,1,7.62,4.87,1.04,712,6.2,205.0
142,2021,2,6.92,5.33,0.72,332,3.09,147.4
142,2021,3,7.26,3.0,2.1,163,2.55,426.5
142,2021,4,6.95,6.3,2.56,270,6.92,268.5
142,2022,1,6.14,4.78,2.11,167,3.03,168.7
142,2022,2,7.23,4.33,2.6,3,13.75,335.1
142,2022,3,8.19,5.23,1.87,219,2.71,382.5
142,2022,4,7.65,5.78,0.5,412,0.9,360.0
142,2023,1,6.8,3.63,1.4,44,2.51,258.6
142,2023,2,7.12,5.23,2.04,35,6.52,386.9
142,2023,3,7.255,5.47,3.49,15,1.66,316.9
142,2023,4,7.25,4.95,2.57,75,1.07,138.8
143,2019,1,7.37,4.23,0.5,32,1.13,347.3
143,2019,2,6.63,4.05,0.5,141,7.49,242.8
143,2019,3,6.9,6.12,0.5,492,1.48,317.7
143,2019,4,7.52,6.19,2.82,210,1.16,205.1
143,2020,1,7.56,6.88,0.86,244,3.43,315.9
143,2020,2,7.14,5.06,1.52,63,1.24,197.0
143,2020,3,7.18,4.51,5.22,824,1.25,201.1
143,2020,4,6.92,4.25,4.96,301,16.11,249.7
143,2021,1,7.75,5.29,1.36,1615,8.29,208.8
143,2021,2,6.67,8.57,0.52,184,9.99,270.5
143,2021,3,7.2,7.04,2.42,134,6.75,336.3
143,2021,4,7.09,6.5,1.24,304,3.67,416.4
143,2022,1,6.74,3.68,2.0,57,2.8,374.7
143,2022,2,7.51,6.84,6.01,319,1.51,245.6
143,2022,3,6.72,6.47,7.42,300,1.6,267.1
143,2022,4,7.88,6.0,5.2,0,3.83,365.8
143,2023,1,7.75,4.93,2.65,265,4.46,262.2
143,2023,2,7.39,6.0,0.96,600,5.28,287.8
143,2023,3,6.44,4.26,3.76,255,12.05,240.8
143,2023,4,7.52,6.54,8.08,4,0.5,313.1
144,2019,1,7.13,6.03,1.74,139,0.5,426.6
144,2019,2,7.17,3.71,0.5,254,2.71,320.1
144,2019,3,8.42,6.28,2.2,133,6.16,279.6
144,2019,4,6.73,3.91,2.58,226,8.95,408.2
144,2020,1,6.79,3.66,0.5,490,5.49,264.8
144,2020,2,7.06,3.5,1.1,85,3.91,377.6
144,2020,3,6.84,4.93,2.47,84,5.74,186.5
144,2020,4,7.76,3.89,0.5,507,7.51,240.8
